month,sample_period,sp500_log_return,term_spread,z_sp500_log_return,z_term_spread
2017-07,in_sample,0.008228209161259463,1.23,0.06848186840741792,-0.5128743307664948
2017-08,in_sample,0.0008634875656675779,1.18,-0.1415045604407924,-0.5581770985029713
2017-09,in_sample,0.01479903995825891,1.15,0.2558325069507155,-0.585358759144857
2017-10,in_sample,0.02541207353040274,1.27,0.5584363447379527,-0.4766321165773137
2017-11,in_sample,0.01421603132745591,1.1,0.2392094888527492,-0.6306615268813333
2017-12,in_sample,0.02690564452555205,1.06,0.6010217480599725,-0.6669037410705143
2018-01,in_sample,0.04601353651394033,1.15,1.145835010771843,-0.585358759144857
2018-02,in_sample,-0.0308088484040932,1.27,-1.044561198393211,-0.4766321165773137
2018-03,in_sample,-0.0008838872380375789,1.11,-0.1913265381118845,-0.621600973334038
2018-04,in_sample,-0.01834865905062431,1.08,-0.6892903804612077,-0.6487826339759238
2018-05,in_sample,0.01787495866465659,1.08,0.3435345573541492,-0.6487826339759238
2018-06,in_sample,0.01937800745577034,0.97,0.3863901960818246,-0.7484487229961718
2018-07,in_sample,0.01416392489912207,0.9,0.2377238056991041,-0.8118725978272388
2018-08,in_sample,0.02271369141582278,0.82,0.4814987963793455,-0.884357026205601
2018-09,in_sample,0.01516874822991169,0.83,0.2663738042248011,-0.8752964726583057
2018-10,in_sample,-0.04081481435188008,0.86,-1.32985603666791,-0.8481148120164198
2018-11,in_sample,-0.02259435450917464,0.75,-0.8103456594349131,-0.9477809010366678
2018-12,in_sample,-0.05896001765259378,0.42,-1.847220663746581,-1.246779168097412
2019-01,out_of_sample,0.01549106286614113,0.29,0.2755637917279051,-1.36456636421225
2019-02,out_of_sample,0.05501690361573267,0.24,1.40254327608447,-1.409869131948727
2019-03,out_of_sample,0.01767321186253742,0.12,0.3377822570181924,-1.51859577451627
2019-04,out_of_sample,0.03498038758816188,0.1,0.8312526451245926,-1.53671688161086
2019-05,out_of_sample,-0.0170499623008232,0,-0.6522613238827836,-1.627322417083813
2019-06,out_of_sample,0.01234506215708953,-0.15,0.1858635300855518,-1.763230720293242
2019-07,out_of_sample,0.03600067037231582,-0.08,0.8603434309036544,-1.699806845462175
2019-08,out_of_sample,-0.03346832556465557,-0.36,-1.120389470283914,-1.953502344786443
2019-09,out_of_sample,0.02879886012614616,-0.23,0.6550020075780552,-1.835715148671604
2019-10,out_of_sample,-0.001502055036934302,0.03,-0.2089520310561088,-1.600140756441927
2019-11,out_of_sample,0.04183848424805165,0.24,1.026793943952244,-1.409869131948727
2019-12,out_of_sample,0.02287555363522414,0.29,0.486113888610107,-1.36456636421225
2020-01,out_of_sample,0.0314368511273123,0.21,0.7302176559197592,-1.437050792590612
2020-02,out_of_sample,-0.0002711141204610977,-0.04,-0.1738548608754921,-1.663564631272994
2020-03,out_of_sample,-0.2115617574003709,0.57,-6.19827371439274,-1.110870864887983
2020-04,out_of_sample,0.04048359842847173,0.52,0.9881627980144319,-1.156173632624459
2020-05,out_of_sample,0.05550566853342035,0.54,1.416479172815849,-1.138052525529868
2020-06,out_of_sample,0.06145274312732351,0.57,1.58604497918864,-1.110870864887983
2020-07,out_of_sample,0.03262444430709309,0.49,0.7640788749094793,-1.183355293266345
2020-08,out_of_sample,0.05580527328505448,0.55,1.425021645337724,-1.128991971982573
2020-09,out_of_sample,-0.007752726324176956,0.57,-0.3871741300826021,-1.110870864887983
2020-10,out_of_sample,0.01567926806077748,0.6899999999999999,0.2809299873402448,-1.00214422232044
2020-11,out_of_sample,0.03740299966247441,0.78,0.9003273075359908,-0.9205992403947819
2020-12,out_of_sample,0.04040068764853454,0.84,0.9857988066040232,-0.8662359191110104
2021-01,out_of_sample,0.02629011158926752,1,0.5834713815659823,-0.7212670623542861
2021-02,out_of_sample,0.02336476622326954,1.22,0.5000625495306679,-0.5219348843137901
2021-03,out_of_sample,0.006948029689668992,1.58,0.03198078523205758,-0.1957549566111603
2021-04,out_of_sample,0.05731249592556224,1.61,1.467996290835367,-0.1685732959692745
2021-05,out_of_sample,0.006420343886757315,1.6,0.01693515779467468,-0.1776338495165697
2021-06,out_of_sample,0.01680677114214935,1.48,0.313077888995393,-0.2863604920841131
2021-07,out_of_sample,0.02911630122178848,1.27,0.6640530383846359,-0.4766321165773137
2021-08,out_of_sample,0.02052563224803492,1.23,0.4191118174842616,-0.5128743307664948
2021-09,out_of_sample,-0.001946803749342591,1.33,-0.2216329169037633,-0.4222687952935421
2021-10,out_of_sample,0.003405209457548076,1.53,-0.06903378252017658,-0.2410577243476367
2021-11,out_of_sample,0.04529200908659686,1.51,1.125262479167311,-0.2591788314422273
2021-12,out_of_sample,0.001581232311192515,1.4,-0.1210398824511234,-0.3588449204624753
2022-01,out_of_sample,-0.02183278897038144,1.61,-0.7886315422412957,-0.1685732959692745
2022-02,out_of_sample,-0.03059907854273927,1.62,-1.038580140793959,-0.1595127424219792
2022-03,out_of_sample,-0.01013128957737102,1.68,-0.4549928516520306,-0.1051494211382077
2022-04,out_of_sample,7.009938884917151e-06,1.99,-0.1659248560218404,0.1757277388279457
2022-05,out_of_sample,-0.08329060300621717,1.91,-2.540945832292255,0.1032433104495835
2022-06,out_of_sample,-0.03562736572812014,1.6,-1.181949045589129,-0.1776338495165697
2022-07,out_of_sample,0.003273172379225498,0.6,-0.07279848620824335,-1.083689204246097
2022-08,out_of_sample,0.06118998879527346,0.18,1.578553203276212,-1.464232453232498
2022-09,out_of_sample,-0.07696126457692801,0.3,-2.360480738467977,-1.355505810664955
2022-10,out_of_sample,-0.03285938087710223,0.11,-1.103026951056853,-1.527656328063565
2022-11,out_of_sample,0.05010183102502228,-0.43,1.262402399412261,-2.01692621961751
2022-12,out_of_sample,-0.001304650034477477,-0.74,-0.2033235261676835,-2.297803379583663
2023-01,out_of_sample,0.01226366645733764,-1.16,0.1835427373586777,-2.678346628570064
2023-02,out_of_sample,0.02960992069450605,-1.04,0.6781273504873422,-2.569619986002521
2023-03,out_of_sample,-0.0276166256651649,-1.2,-0.9535430323519014,-2.714588842759245
2023-04,out_of_sample,0.03780616795264141,-1.61,0.9118226326990874,-3.086071538198351
2023-05,out_of_sample,0.005976526624640511,-1.74,0.004280829898711917,-3.20385873431319
2023-06,out_of_sample,0.04692578399605275,-1.67,1.171845442871437,-3.140434859482123
2023-07,out_of_sample,0.03675877608393973,-1.59,0.8819588998670189,-3.067950431103761
2023-08,out_of_sample,-0.01131397414659954,-1.39,-0.4887141140137779,-2.886739360157855
2023-09,out_of_sample,0.01301934506963218,-1.18,0.2050890037168902,-2.696467735664655
2023-10,out_of_sample,-0.05610241281900381,-0.8,-1.765743281842002,-2.352166700867435
2023-11,out_of_sample,0.04368891671141945,-1.02,1.079554350406709,-2.55149887890793
2023-12,out_of_sample,0.04921436913574626,-1.42,1.237098665869977,-2.913921020799741
2024-01,out_of_sample,0.02517430935895408,-1.39,0.5516571001158012,-2.886739360157855
2024-02,out_of_sample,0.04227615880502343,-1.23,1.039273128130942,-2.741770503401131
2024-03,out_of_sample,0.03115587773776513,-1.26,0.7222064096144403,-2.768952164043017
2024-04,out_of_sample,-0.01129636851698312,-0.9,-0.4882121339670389,-2.442772236340387
2024-05,out_of_sample,0.02372421303312788,-0.97,0.5103112671479384,-2.506196111171454
2024-06,out_of_sample,0.03378795581778392,-1.2,0.7972534659490091,-2.714588842759245
2024-07,out_of_sample,0.02243469052107118,-1.18,0.4735437907794853,-2.696467735664655
2024-08,out_of_sample,-0.01085501948384007,-1.43,-0.4756281813841211,-2.922981574347037
2024-09,out_of_sample,0.02577743280002138,-1.2,0.5688536412070722,-2.714588842759245
2024-10,out_of_sample,0.02997706411109956,-0.62,0.6885955173996862,-2.18907673701612
2024-11,out_of_sample,0.02347782001745608,-0.26,0.5032859928341028,-1.86289680931349
2024-12,out_of_sample,0.01356542920110374,0,0.2206592130085795,-1.627322417083813
2025-01,out_of_sample,-0.005235854212211702,0.29,-0.3154118808516777,-1.36456636421225
2025-02,out_of_sample,0.009846803823628568,0.12,0.11463200571975,-1.51859577451627
2025-03,out_of_sample,-0.06053540942620294,-0.06,-1.892138979840843,-1.681685738367585
2025-04,out_of_sample,-0.05691689726369069,-0.04,-1.788966247934105,-1.663564631272994
2025-05,out_of_sample,0.07900411168843578,0.06,2.086477909029828,-1.572959095800041
2025-06,out_of_sample,0.03699981282618292,-0.04,0.8888314535770124,-1.663564631272994
2025-07,out_of_sample,0.04325520463301134,-0.02,1.067188146292793,-1.645443524178404
2025-08,out_of_sample,0.01770152749879386,-0.04,0.3385896058447406,-1.663564631272994
2025-09,out_of_sample,0.02695005007466874,0.05,0.6022878600995151,-1.582019649347337
2025-10,out_of_sample,0.02277475346611047,0.08,0.4832398264660411,-1.554837988705451
2025-11,out_of_sample,0.0007717091811226032,0.15,-0.1441213891920099,-1.491414113874384
2025-12,out_of_sample,0.01649892655447218,0.46,0.3043004783672341,-1.210536953908231
2026-01,out_of_sample,0.01104193077272914,0.54,0.1487080311070637,-1.138052525529868
2026-02,out_of_sample,-0.005108913494049361,0.44,-0.3117924869972933,-1.228658061002821
2026-03,out_of_sample,-0.03534261198544243,0.53,-1.173830012065602,-1.147113079077164
2026-04,out_of_sample,0.04446848880948082,0.62,1.10178187914311,-1.065568097151506
